,Position,Velocity,Torque,Current
4035,797722.0,388500.0,18.56,6121.5
4036,798109.0,388000.0,18.88,6116.0
4037,798497.0,387500.0,18.88,6109.4
4038,798886.0,387750.0,18.88,6102.8
4039,799275.0,388250.0,18.56,6095.1
4040,799665.0,389000.0,18.24,6086.3
4041,800054.0,389250.0,17.92,6079.7
4042,800442.0,389000.0,16.64,6073.1
4043,800828.0,388250.0,15.36,6068.7
4044,801210.0,386250.0,15.36,6069.8
4045,801590.0,384000.0,16.0,6072.0
4046,801968.0,381500.0,16.32,6076.4
4047,802343.0,378750.0,16.32,6085.2
4048,802718.0,377000.0,16.64,6092.9
4049,803094.0,376000.0,16.96,6099.5
4050,803469.0,375250.0,17.28,6108.3
4051,803846.0,375750.0,17.28,6113.8
4052,804224.0,376500.0,17.28,6118.2
4053,804602.0,377000.0,18.24,6122.6
4054,804981.0,378000.0,18.56,6127.0
4055,805361.0,378750.0,18.24,6129.2
4056,805741.0,379250.0,17.92,6131.4
4057,806120.0,379500.0,18.24,6135.8
4058,806499.0,379500.0,17.92,6139.1
4059,806878.0,379250.0,19.52,6142.4
4060,807255.0,378500.0,19.84,6149.0
4061,807630.0,377500.0,20.8,6156.7
4062,808002.0,375750.0,21.44,6167.7
4063,808375.0,374250.0,21.12,6178.7
4064,808749.0,373500.0,20.48,6187.5
4065,809125.0,373750.0,20.48,6194.1
4066,809503.0,375250.0,19.84,6199.6
4067,809885.0,377500.0,20.8,6199.6
4068,810271.0,380500.0,19.52,6195.2
4069,810659.0,383500.0,19.2,6189.7
4070,811049.0,386500.0,18.56,6180.9
4071,811439.0,388500.0,17.28,6172.1
4072,811830.0,389750.0,16.64,6162.2
4073,812219.0,390000.0,16.0,6155.6
4074,812609.0,390000.0,16.0,6146.8
4075,812998.0,389750.0,16.32,6139.1
4076,813387.0,389250.0,15.36,6132.5
4077,813775.0,389000.0,15.36,6125.9
4078,814162.0,388250.0,16.0,6120.4
4079,814549.0,387750.0,16.0,6116.0
4080,814937.0,387500.0,16.32,6109.4
4081,815324.0,387250.0,16.64,6103.9
4082,815712.0,387500.0,17.28,6098.4
4083,816100.0,387750.0,16.64,6091.8
4084,816489.0,388000.0,16.32,6084.1
4085,816876.0,388000.0,16.64,6079.7
4086,817262.0,387500.0,17.28,6075.3
4087,817646.0,386500.0,18.24,6073.1
4088,818027.0,384500.0,18.88,6075.3
4089,818405.0,382250.0,19.52,6079.7
4090,818782.0,380000.0,20.48,6085.2
4091,819158.0,378000.0,19.84,6091.8
4092,819533.0,376500.0,19.52,6100.6
4093,819906.0,375250.0,20.16,6110.5
4094,820281.0,374750.0,20.48,6118.2
4095,820658.0,375000.0,21.12,6124.8
4096,821035.0,375500.0,21.44,6130.3
4097,821415.0,377250.0,21.44,6132.5
4098,821795.0,378500.0,21.12,6135.8
4099,822174.0,379000.0,19.2,6139.1
4100,822554.0,379750.0,18.24,6141.3
4101,822932.0,379250.0,17.92,6146.8
4102,823309.0,378500.0,18.56,6152.3
4103,823685.0,377750.0,19.2,6158.9
4104,824059.0,376250.0,20.48,6168.8
4105,824433.0,375250.0,21.12,6177.6
4106,824808.0,374750.0,21.44,6185.3
4107,825185.0,375000.0,18.56,6191.9
4108,825563.0,376000.0,19.2,6196.3
4109,825945.0,378000.0,18.56,6196.3
4110,826328.0,380000.0,19.52,6195.2
4111,826714.0,382250.0,19.84,6191.9
4112,827102.0,384750.0,21.12,6185.3
4113,827492.0,386750.0,20.48,6176.5
4114,827883.0,388750.0,20.48,6167.7
4115,828275.0,390250.0,20.48,6156.7
4116,828667.0,391250.0,18.56,6145.7
4117,829058.0,391500.0,18.56,6136.9
4118,829448.0,391250.0,18.56,6128.1
4119,829837.0,390500.0,18.88,6120.4
4120,830224.0,389250.0,19.52,6116.0
4121,830611.0,388250.0,19.52,6110.5
4122,830998.0,387500.0,19.52,6105.0
4123,831385.0,387000.0,19.2,6100.6
4124,831773.0,387250.0,18.24,6094.0
4125,832162.0,387750.0,17.92,6086.3
4126,832552.0,388500.0,16.96,6078.6
4127,832941.0,389000.0,16.64,6070.9
4128,833328.0,388750.0,16.32,6065.4
4129,833713.0,387750.0,16.0,6062.1
4130,834094.0,385500.0,16.0,6064.3
4131,834472.0,382750.0,15.68,6068.7
4132,834849.0,380250.0,16.32,6074.2
4133,835224.0,377750.0,16.64,6083.0
4134,835599.0,376250.0,16.64,6090.7
4135,835975.0,375750.0,16.96,6097.3
4136,836351.0,375500.0,17.28,6105.0
4137,836727.0,375750.0,16.96,6111.6
4138,837104.0,376250.0,17.28,6117.1
4139,837483.0,377000.0,16.96,6121.5
4140,837862.0,377750.0,18.56,6124.8
4141,838242.0,378750.0,18.88,6127.0
4142,838623.0,379750.0,19.2,6129.2
4143,839003.0,380000.0,18.88,6131.4
4144,839383.0,380250.0,18.88,6133.6
4145,839760.0,379500.0,18.56,6140.2
4146,840136.0,378250.0,18.88,6146.8
4147,840509.0,376500.0,18.88,6156.7
4148,840883.0,375000.0,21.44,6165.5
4149,841256.0,374000.0,22.4,6176.5
4150,841631.0,373750.0,22.4,6184.2
4151,842008.0,374750.0,21.44,6189.7
4152,842389.0,376500.0,20.8,6191.9
4153,842772.0,379000.0,19.2,6190.8
4154,843158.0,381750.0,18.24,6186.4
4155,843546.0,384500.0,17.6,6180.9
4156,843935.0,386500.0,16.96,6173.2
4157,844326.0,388500.0,17.6,6163.3
4158,844717.0,389750.0,16.64,6154.5
4159,845108.0,390500.0,16.0,6144.6
4160,845497.0,390500.0,16.0,6136.9
4161,845885.0,389750.0,15.68,6131.4
4162,846273.0,389000.0,15.36,6124.8
4163,846661.0,388250.0,15.36,6118.2
4164,847049.0,388000.0,15.04,6112.7
4165,847437.0,388000.0,15.68,6106.1
4166,847824.0,387750.0,16.32,6100.6
4167,848213.0,388000.0,16.0,6092.9
4168,848601.0,388000.0,16.0,6087.4
4169,848990.0,388250.0,16.64,6079.7
4170,849378.0,388500.0,16.96,6073.1
4171,849764.0,387750.0,16.96,6069.8
4172,850149.0,387000.0,17.28,6066.5
4173,850532.0,385500.0,16.96,6065.4
4174,850912.0,383500.0,18.56,6068.7
4175,851291.0,381750.0,18.88,6072.0
4176,851668.0,379750.0,18.88,6077.5
4177,852043.0,377750.0,19.84,6086.3
4178,852415.0,375750.0,20.8,6097.3
4179,852790.0,374750.0,21.44,6105.0
4180,853164.0,374000.0,21.12,6114.9
4181,853541.0,374500.0,19.2,6120.4
4182,853918.0,375750.0,19.52,6125.9
4183,854298.0,377000.0,19.52,6129.2
4184,854679.0,378750.0,18.88,6130.3
4185,855059.0,379500.0,19.2,6132.5
4186,855437.0,379750.0,20.16,6138.0
4187,855814.0,379000.0,19.84,6143.5
4188,856189.0,377500.0,20.48,6151.2
4189,856563.0,376000.0,17.6,6160.0
4190,856937.0,375000.0,18.56,6169.9
4191,857311.0,374250.0,19.52,6178.7
4192,857687.0,374500.0,19.2,6185.3
4193,858064.0,375250.0,19.52,6191.9
4194,858442.0,376250.0,20.8,6196.3
4195,858822.0,377750.0,21.44,6198.5
4196,859205.0,379500.0,21.44,6198.5
4197,859590.0,381500.0,18.56,6195.2
4198,859979.0,384250.0,18.24,6187.5
4199,860368.0,386500.0,19.2,6180.9
4200,860760.0,388750.0,19.2,6169.9
4201,861153.0,390750.0,18.88,6157.8
4202,861545.0,391500.0,19.52,6147.9
4203,861936.0,392000.0,19.84,6138.0
4204,862326.0,391500.0,19.52,6129.2
4205,862715.0,390500.0,17.92,6122.6
4206,863102.0,389250.0,18.24,6117.1
4207,863489.0,388250.0,19.2,6111.6
4208,863877.0,387750.0,19.2,6105.0
4209,864265.0,387500.0,18.24,6099.5
4210,864654.0,388000.0,17.92,6091.8
4211,865044.0,388750.0,17.6,6083.0
4212,865433.0,389000.0,16.96,6076.4
4213,865820.0,388750.0,15.68,6070.9
4214,866205.0,387750.0,15.68,6067.6
4215,866588.0,386000.0,16.0,6067.6
4216,866968.0,383750.0,16.32,6069.8
4217,867346.0,381500.0,16.32,6074.2
4218,867722.0,379250.0,15.68,6081.9
4219,868097.0,377250.0,16.32,6089.6
4220,868471.0,375750.0,16.32,6098.4
4221,868846.0,375000.0,16.64,6107.2
4222,869221.0,374750.0,17.6,6114.9
4223,869597.0,375000.0,17.6,6121.5
4224,869974.0,375750.0,18.56,6128.1
4225,870353.0,376750.0,18.88,6131.4
4226,870733.0,378000.0,17.6,6133.6
4227,871113.0,379000.0,17.28,6135.8
4228,871493.0,379750.0,17.6,6139.1
4229,871871.0,379500.0,17.28,6143.5
4230,872250.0,379250.0,19.84,6146.8
4231,872627.0,378500.0,19.84,6153.4
4232,873002.0,377250.0,20.8,6161.1
4233,873376.0,376250.0,21.44,6169.9
4234,873751.0,375250.0,20.16,6178.7
4235,874125.0,374500.0,19.84,6187.5
4236,874502.0,375000.0,19.84,6193.0
4237,874879.0,375750.0,19.52,6199.6
4238,875260.0,377250.0,20.8,6200.7
4239,875644.0,379750.0,20.16,6198.5
4240,876030.0,382000.0,19.52,6195.2
4241,876419.0,385000.0,19.2,6187.5
4242,876810.0,387500.0,17.92,6177.6
4243,877200.0,389000.0,15.68,6169.9
4244,877590.0,390000.0,15.68,6161.1
4245,877979.0,390000.0,15.36,6153.4
4246,878368.0,389500.0,16.0,6145.7
4247,878756.0,389000.0,16.0,6140.2
4248,879145.0,388750.0,15.68,6132.5
4249,879533.0,388500.0,16.32,6125.9
4250,879921.0,388250.0,16.32,6120.4
4251,880310.0,388500.0,15.68,6112.7
4252,880699.0,388500.0,15.68,6105.0
4253,881088.0,388750.0,16.0,6098.4
4254,881477.0,389000.0,15.68,6090.7
4255,881865.0,388750.0,16.0,6084.1
4256,882253.0,388500.0,16.32,6078.6
4257,882639.0,387750.0,17.28,6074.2
4258,883024.0,386750.0,18.24,6070.9
4259,883408.0,385750.0,18.24,6069.8
4260,883788.0,383750.0,18.24,6072.0
4261,884165.0,381500.0,18.88,6077.5
4262,884541.0,379250.0,17.92,6085.2
4263,884915.0,376750.0,19.2,6094.0
4264,885289.0,375250.0,19.52,6102.8
4265,885663.0,374500.0,20.16,6111.6
4266,886039.0,374500.0,20.8,6119.3
4267,886416.0,375250.0,21.44,6124.8
4268,886796.0,376750.0,20.48,6127.0
4269,887176.0,378250.0,20.48,6130.3
4270,887556.0,379250.0,18.88,6132.5
4271,887935.0,379750.0,17.6,6135.8
4272,888312.0,379000.0,18.24,6142.4
4273,888689.0,378250.0,17.92,6147.9
4274,889064.0,377000.0,19.84,6155.6
4275,889438.0,375750.0,20.48,6165.5
4276,889813.0,375250.0,20.48,6173.2
4277,890189.0,375000.0,20.8,6179.8
4278,890564.0,375000.0,21.12,6188.6
4279,890941.0,375750.0,18.24,6194.1
4280,891320.0,376750.0,19.2,6197.4
4281,891701.0,378000.0,19.2,6199.6
4282,892085.0,380250.0,19.84,6197.4
4283,892471.0,382500.0,20.8,6193.0
4284,892861.0,385250.0,20.48,6184.2
4285,893253.0,388000.0,20.16,6174.3
4286,893645.0,390000.0,19.84,6163.3
4287,894036.0,391250.0,17.6,6153.4
4288,894427.0,391500.0,18.24,6144.6
4289,894817.0,391000.0,18.56,6135.8
4290,895205.0,390000.0,19.2,6129.2
4291,895593.0,389250.0,20.48,6123.7
4292,895980.0,388250.0,20.48,6118.2
4293,896368.0,387750.0,19.2,6111.6
4294,896756.0,387750.0,18.88,6106.1
4295,897145.0,388000.0,17.6,6098.4
4296,897534.0,388500.0,17.28,6090.7
4297,897922.0,388500.0,16.96,6085.2
4298,898311.0,388750.0,16.96,6077.5
4299,898698.0,388250.0,16.96,6072.0
4300,899083.0,387250.0,16.32,6069.8
4301,899466.0,386000.0,15.36,6068.7
4302,899846.0,383750.0,15.04,6070.9
4303,900223.0,381250.0,15.36,6076.4
4304,900599.0,379000.0,16.0,6084.1
4305,900973.0,376750.0,16.64,6092.9
4306,901347.0,375250.0,16.96,6101.7
4307,901722.0,374750.0,17.6,6110.5
4308,902098.0,374750.0,17.92,6117.1
4309,902476.0,375750.0,16.96,6121.5
4310,902853.0,376500.0,16.64,6128.1
4311,903231.0,377250.0,17.92,6132.5
4312,903610.0,378000.0,18.24,6135.8
4313,903990.0,378500.0,18.56,6139.1
4314,904369.0,379000.0,19.2,6142.4
4315,904747.0,379000.0,19.2,6146.8
4316,905125.0,378750.0,19.2,6152.3
4317,905501.0,377750.0,18.88,6158.9
4318,905876.0,376750.0,18.56,6166.6
4319,906251.0,376000.0,19.84,6175.4
4320,906625.0,375000.0,21.44,6184.2
4321,907000.0,374750.0,21.76,6191.9
4322,907376.0,375000.0,22.08,6199.6
4323,907755.0,376000.0,21.76,6202.9
4324,908137.0,378000.0,20.48,6202.9
4325,908523.0,380750.0,18.56,6198.5
4326,908912.0,384000.0,17.28,6191.9
4327,909302.0,386750.0,16.32,6183.1
4328,909692.0,388750.0,17.28,6174.3
4329,910083.0,390000.0,16.64,6165.5
4330,910473.0,390250.0,16.64,6156.7
4331,910862.0,390000.0,16.32,6149.0
4332,911250.0,389500.0,15.68,6143.5
4333,911638.0,388750.0,16.0,6136.9
4334,912026.0,388250.0,15.36,6130.3
4335,912413.0,387750.0,15.04,6125.9
4336,912801.0,387750.0,15.36,6119.3
4337,913188.0,387500.0,15.68,6113.8
4338,913575.0,387250.0,16.0,6109.4
4339,913963.0,387500.0,16.32,6102.8
4340,914351.0,387500.0,16.96,6096.2
4341,914739.0,387750.0,17.92,6090.7
4342,915126.0,387750.0,17.92,6085.2
4343,915512.0,387250.0,16.96,6080.8
4344,915896.0,386250.0,16.64,6078.6
4345,916277.0,384500.0,17.28,6080.8
4346,916655.0,382250.0,18.24,6085.2
4347,917031.0,379750.0,19.2,6091.8
4348,917406.0,377500.0,20.48,6100.6
4349,917779.0,375500.0,21.76,6110.5
4350,918154.0,374750.0,22.08,6118.2
4351,918529.0,374500.0,21.12,6127.0
4352,918906.0,375000.0,19.2,6132.5
4353,919285.0,376500.0,19.52,6135.8
4354,919664.0,377500.0,19.52,6140.2
4355,920044.0,378750.0,19.52,6142.4
4356,920424.0,379500.0,19.84,6144.6
4357,920804.0,379750.0,20.16,6147.9
4358,921182.0,379500.0,21.12,6152.3
4359,921559.0,378750.0,20.48,6157.8
4360,921935.0,377750.0,18.88,6165.5
4361,922309.0,376250.0,17.6,6174.3
4362,922684.0,375500.0,18.56,6182.0
4363,923059.0,375000.0,18.88,6189.7
4364,923434.0,374750.0,20.16,6198.5
4365,923811.0,375500.0,21.44,6204.0
4366,924190.0,376500.0,22.4,6207.3
4367,924573.0,378500.0,22.08,6207.3
4368,924959.0,381250.0,17.92,6202.9
4369,925347.0,384000.0,18.56,6196.3
4370,925737.0,386750.0,18.56,6188.6
4371,926129.0,389000.0,18.88,6177.6
4372,926521.0,390500.0,18.88,6166.6
4373,926913.0,391500.0,19.84,6156.7
4374,927304.0,391750.0,20.48,6146.8
4375,927695.0,391500.0,20.48,6136.9
4376,928084.0,390750.0,19.2,6130.3
4377,928472.0,389750.0,18.24,6123.7
4378,928859.0,388750.0,18.56,6118.2
4379,929246.0,387750.0,18.88,6113.8
4380,929633.0,387250.0,18.88,6108.3
4381,930021.0,387250.0,18.88,6101.7
4382,930410.0,387750.0,18.56,6094.0
4383,930799.0,388250.0,18.24,6087.4
4384,931188.0,388750.0,16.64,6079.7
4385,931575.0,388500.0,15.68,6074.2
4386,931960.0,387500.0,15.68,6072.0
4387,932342.0,385750.0,15.68,6072.0
4388,932721.0,383250.0,16.0,6075.3
4389,933098.0,380750.0,16.32,6081.9
4390,933474.0,378500.0,16.32,6088.5
4391,933849.0,376750.0,17.28,6096.2
4392,934225.0,376000.0,16.96,6103.9
4393,934601.0,375750.0,16.96,6110.5
4394,934977.0,375750.0,17.28,6117.1
4395,935354.0,376250.0,17.92,6123.7
4396,935732.0,376750.0,18.24,6128.1
4397,936111.0,377500.0,18.24,6131.4
4398,936491.0,378500.0,17.6,6134.7
4399,936871.0,379250.0,17.92,6136.9
4400,937251.0,379750.0,17.6,6139.1
4401,937630.0,379750.0,19.2,6142.4
4402,938009.0,379500.0,19.52,6146.8
4403,938386.0,378750.0,20.16,6152.3
4404,938761.0,377500.0,20.48,6160.0
4405,939135.0,376250.0,20.48,6169.9
4406,939509.0,375000.0,20.48,6178.7
4407,939884.0,374500.0,20.48,6186.4
4408,940260.0,374750.0,20.16,6194.1
4409,940640.0,376250.0,21.12,6196.3
4410,941023.0,378500.0,19.84,6195.2
4411,941408.0,381000.0,19.2,6193.0
4412,941796.0,384000.0,19.2,6186.4
4413,942185.0,386250.0,17.92,6178.7
4414,942575.0,388000.0,16.64,6171.0
4415,942965.0,389250.0,16.32,6162.2
4416,943354.0,389500.0,16.64,6154.5
4417,943744.0,389750.0,16.32,6146.8
4418,944133.0,389500.0,15.36,6139.1
4419,944521.0,389000.0,15.36,6132.5
4420,944908.0,388500.0,15.68,6127.0
4421,945295.0,387750.0,15.68,6122.6
4422,945683.0,387500.0,16.0,6116.0
4423,946071.0,387500.0,16.0,6109.4
4424,946459.0,387750.0,16.64,6103.9
4425,946847.0,388000.0,16.32,6097.3
4426,947237.0,388500.0,15.68,6088.5
4427,947625.0,388500.0,16.32,6083.0
4428,948013.0,388500.0,16.64,6076.4
4429,948398.0,387750.0,17.28,6073.1
4430,948782.0,386250.0,17.92,6072.0
4431,949162.0,384250.0,18.88,6074.2
4432,949540.0,381750.0,19.52,6078.6
4433,949916.0,379500.0,20.16,6086.3
4434,950292.0,377500.0,19.52,6092.9
4435,950666.0,376000.0,19.2,6101.7
4436,951041.0,375250.0,20.16,6110.5
4437,951416.0,375000.0,20.48,6118.2
4438,951793.0,375250.0,21.12,6123.7
4439,952171.0,376250.0,21.12,6129.2
4440,952551.0,377500.0,20.8,6131.4
4441,952931.0,378750.0,21.12,6133.6
4442,953311.0,379500.0,18.24,6135.8
4443,953691.0,380000.0,17.28,6139.1
4444,954069.0,379500.0,17.92,6143.5
4445,954445.0,378500.0,18.56,6150.1
4446,954819.0,377000.0,19.84,6160.0
4447,955193.0,375500.0,20.16,6168.8
4448,955567.0,374500.0,21.12,6177.6
4449,955941.0,374000.0,22.08,6187.5
4450,956318.0,374750.0,18.56,6193.0
4451,956697.0,376000.0,18.24,6196.3
4452,957078.0,377750.0,18.56,6198.5
4453,957461.0,380000.0,19.52,6197.4
4454,957847.0,382250.0,20.48,6193.0
4455,958235.0,384500.0,20.48,6187.5
4456,958625.0,386750.0,20.48,6178.7
4457,959016.0,388750.0,20.48,6168.8
4458,959408.0,390250.0,19.84,6158.9
4459,959801.0,391500.0,18.56,6146.8
4460,960192.0,391750.0,18.24,6136.9
4461,960582.0,391500.0,18.56,6128.1
4462,960971.0,390750.0,19.2,6121.5
4463,961357.0,389000.0,19.84,6117.1
4464,961744.0,388000.0,19.84,6111.6
4465,962131.0,387250.0,19.52,6107.2
4466,962518.0,386750.0,18.56,6101.7
4467,962907.0,387500.0,18.24,6094.0
4468,963296.0,388000.0,16.96,6087.4
4469,963685.0,388500.0,16.64,6079.7
4470,964073.0,388750.0,16.32,6073.1
4471,964459.0,388000.0,16.32,6069.8
4472,964843.0,386750.0,16.0,6067.6
4473,965223.0,384500.0,15.68,6069.8
4474,965602.0,382250.0,16.0,6074.2
4475,965979.0,380000.0,16.64,6079.7
4476,966355.0,378000.0,16.32,6086.3
4477,966730.0,376750.0,16.64,6095.1
4478,967104.0,375500.0,17.28,6103.9
4479,967479.0,375000.0,17.28,6111.6
4480,967855.0,375000.0,16.96,6118.2
4481,968232.0,375500.0,17.28,6124.8
4482,968610.0,376500.0,17.28,6129.2
4483,968989.0,377500.0,18.88,6132.5
4484,969370.0,378750.0,18.88,6134.7
4485,969751.0,379750.0,18.56,6135.8
4486,970130.0,380000.0,18.88,6139.1
4487,970509.0,380000.0,18.56,6143.5
4488,970887.0,379250.0,18.56,6147.9
4489,971263.0,378000.0,18.88,6154.5
4490,971637.0,376750.0,18.56,6164.4
4491,972012.0,375750.0,22.08,6172.1
4492,972386.0,374750.0,21.76,6180.9
4493,972762.0,374750.0,21.44,6188.6
4494,973140.0,375750.0,21.44,6193.0
4495,973521.0,377250.0,20.16,6194.1
4496,973904.0,379500.0,19.2,6194.1
4497,974290.0,382000.0,18.24,6189.7
4498,974678.0,384500.0,17.28,6183.1
4499,975068.0,386750.0,18.24,6174.3
4500,975459.0,388750.0,17.6,6165.5
4501,975850.0,390000.0,16.0,6155.6
4502,976240.0,390500.0,16.0,6146.8
4503,976630.0,390500.0,16.0,6139.1
4504,977018.0,389750.0,15.68,6132.5
4505,977406.0,389000.0,15.36,6125.9
4506,977794.0,388500.0,15.68,6120.4
4507,978181.0,387750.0,15.68,6114.9
4508,978569.0,387750.0,16.0,6108.3
4509,978957.0,387750.0,16.0,6102.8
4510,979346.0,388000.0,15.68,6095.1
4511,979735.0,388500.0,16.32,6087.4
4512,980123.0,388500.0,16.32,6081.9
4513,980511.0,388500.0,16.64,6075.3
4514,980897.0,387750.0,16.96,6070.9
4515,981282.0,386750.0,16.0,6068.7
4516,981665.0,385500.0,17.6,6067.6
4517,982045.0,383500.0,18.24,6069.8
4518,982424.0,381750.0,18.24,6073.1
4519,982800.0,379500.0,18.88,6080.8
4520,983175.0,377500.0,19.84,6088.5
4521,983548.0,375750.0,20.8,6098.4
4522,983923.0,374750.0,21.12,6107.2
4523,984298.0,374500.0,21.12,6114.9
4524,984674.0,374750.0,19.2,6121.5
4525,985053.0,376250.0,19.84,6125.9
4526,985434.0,377750.0,18.56,6127.0
4527,985814.0,379000.0,18.88,6129.2
4528,986193.0,379750.0,19.84,6133.6
4529,986571.0,379500.0,19.84,6138.0
4530,986947.0,378250.0,20.16,6144.6
4531,987322.0,377000.0,20.8,6153.4
4532,987696.0,375750.0,17.6,6162.2
4533,988069.0,374500.0,18.88,6172.1
4534,988444.0,374250.0,18.88,6180.9
4535,988820.0,374500.0,18.88,6187.5
4536,989197.0,375250.0,20.16,6193.0
4537,989577.0,377000.0,21.12,6195.2
4538,989958.0,378500.0,21.12,6197.4
4539,990341.0,380250.0,21.12,6196.3
4540,990727.0,382500.0,17.92,6191.9
4541,991115.0,384500.0,18.88,6186.4
4542,991506.0,387000.0,19.2,6176.5
4543,991898.0,389250.0,18.24,6165.5
4544,992290.0,390750.0,19.2,6155.6
4545,992681.0,391500.0,19.52,6145.7
4546,993072.0,391500.0,19.52,6135.8
4547,993462.0,391000.0,19.52,6128.1
4548,993850.0,390000.0,17.92,6121.5
4549,994237.0,389000.0,18.56,6116.0
4550,994624.0,388000.0,19.2,6111.6
4551,995012.0,387500.0,18.56,6105.0
4552,995401.0,387750.0,18.24,6097.3
4553,995790.0,388250.0,17.92,6090.7
4554,996179.0,388750.0,17.28,6083.0
4555,996567.0,388750.0,16.96,6076.4
4556,996954.0,388250.0,16.64,6070.9
4557,997339.0,387250.0,15.68,6068.7
4558,997721.0,385500.0,16.0,6068.7
4559,998101.0,383500.0,16.32,6070.9
4560,998480.0,381500.0,15.36,6075.3
4561,998855.0,379000.0,16.0,6083.0
4562,999229.0,377000.0,16.32,6091.8
4563,999603.0,375500.0,16.32,6101.7
4564,999977.0,374250.0,16.64,6110.5
4565,1000352.0,374250.0,17.28,6118.2
4566,1000728.0,374750.0,18.24,6125.9
4567,1001106.0,375750.0,18.56,6130.3
4568,1001485.0,377000.0,17.6,6133.6
4569,1001865.0,378250.0,17.6,6136.9
4570,1002245.0,379250.0,17.6,6139.1
4571,1002625.0,379750.0,17.6,6141.3
4572,1003004.0,379750.0,17.28,6145.7
4573,1003382.0,379250.0,19.52,6150.1
4574,1003759.0,378500.0,20.48,6155.6
4575,1004134.0,377250.0,21.44,6164.4
4576,1004509.0,376250.0,20.8,6172.1
4577,1004884.0,375500.0,20.16,6179.8
4578,1005260.0,375250.0,19.52,6186.4
4579,1005635.0,375250.0,20.48,6195.2
4580,1006013.0,376000.0,19.52,6199.6
4581,1006395.0,377750.0,20.8,6199.6
4582,1006780.0,380000.0,19.84,6197.4
4583,1007168.0,383250.0,19.84,6190.8
4584,1007558.0,386250.0,18.88,6182.0
4585,1007950.0,388750.0,16.64,6172.1
4586,1008341.0,390250.0,16.0,6162.2
4587,1008731.0,390750.0,15.68,6153.4
4588,1009120.0,390500.0,15.36,6146.8
4589,1009509.0,389750.0,15.68,6139.1
4590,1009897.0,389000.0,15.36,6132.5
4591,1010284.0,388250.0,15.68,6128.1
4592,1010673.0,388250.0,16.32,6120.4
4593,1011061.0,388000.0,15.36,6113.8
4594,1011449.0,388000.0,15.36,6108.3
4595,1011837.0,388250.0,15.68,6101.7
4596,1012225.0,388000.0,16.0,6095.1
4597,1012613.0,388000.0,15.36,6088.5
4598,1013001.0,388000.0,16.0,6083.0
4599,1013389.0,388000.0,16.64,6076.4
4600,1013775.0,387500.0,17.6,6072.0
4601,1014159.0,386500.0,16.96,6070.9
4602,1014542.0,385250.0,17.92,6069.8
4603,1014922.0,383250.0,18.56,6072.0
4604,1015299.0,381000.0,19.2,6078.6
4605,1015674.0,378750.0,18.24,6086.3
4606,1016048.0,376500.0,19.2,6095.1
4607,1016422.0,375000.0,19.84,6105.0
4608,1016797.0,374500.0,20.48,6112.7
4609,1017174.0,375000.0,21.12,6118.2
4610,1017553.0,376250.0,20.16,6122.6
4611,1017932.0,377500.0,20.48,6125.9
4612,1018311.0,378500.0,20.16,6129.2
4613,1018691.0,379250.0,18.56,6132.5
4614,1019069.0,379000.0,17.6,6136.9
4615,1019447.0,378750.0,17.92,6141.3
4616,1019822.0,377750.0,18.24,6149.0
4617,1020197.0,376500.0,18.88,6157.8
4618,1020572.0,375750.0,19.2,6165.5
4619,1020947.0,375000.0,20.48,6173.2
4620,1021322.0,375000.0,20.8,6182.0
4621,1021697.0,375000.0,21.12,6189.7
4622,1022074.0,375500.0,18.24,6195.2
4623,1022453.0,376500.0,18.88,6199.6
4624,1022834.0,378000.0,19.2,6200.7
4625,1023218.0,380250.0,19.84,6198.5
4626,1023605.0,382750.0,20.16,6194.1
4627,1023994.0,385250.0,20.16,6186.4
4628,1024385.0,387750.0,19.84,6176.5
4629,1024776.0,389500.0,19.84,6167.7
4630,1025167.0,390500.0,17.6,6157.8
4631,1025557.0,390750.0,17.92,6149.0
4632,1025947.0,390500.0,18.88,6141.3
4633,1026336.0,390000.0,19.84,6133.6
4634,1026724.0,389250.0,20.16,6127.0
4635,1027112.0,388750.0,19.2,6120.4
4636,1027500.0,388250.0,19.2,6114.9
4637,1027888.0,388000.0,18.88,6108.3
4638,1028277.0,388250.0,17.28,6100.6
4639,1028666.0,388500.0,17.28,6094.0
4640,1029055.0,388750.0,16.96,6086.3
4641,1029444.0,389000.0,17.28,6078.6
4642,1029831.0,388500.0,16.64,6074.2
4643,1030217.0,387750.0,15.68,6069.8
4644,1030598.0,385750.0,15.36,6070.9
4645,1030977.0,383250.0,15.04,6075.3
4646,1031354.0,380750.0,15.36,6080.8
4647,1031729.0,378000.0,16.0,6088.5
4648,1032102.0,376000.0,16.64,6099.5
4649,1032476.0,374750.0,17.6,6108.3
4650,1032851.0,374250.0,17.6,6116.0
4651,1033227.0,374500.0,17.28,6123.7
4652,1033604.0,375500.0,16.96,6129.2
4653,1033982.0,376500.0,16.96,6133.6
4654,1034360.0,377250.0,17.28,6138.0
4655,1034740.0,378250.0,18.24,6141.3
4656,1035119.0,378750.0,18.88,6144.6
4657,1035498.0,379000.0,19.2,6147.9
4658,1035877.0,379250.0,20.16,6152.3
4659,1036256.0,379000.0,19.52,6155.6
4660,1036633.0,378500.0,18.24,6161.1
4661,1037009.0,377750.0,18.56,6168.8
4662,1037384.0,376750.0,18.88,6176.5
4663,1037757.0,375250.0,21.12,6186.4
4664,1038133.0,375000.0,21.12,6194.1
4665,1038509.0,375000.0,21.76,6200.7
